long.fips,long.name,short.fips,year,median.age,hs.plus,bachelors.plus,ag.percent.employ,mean.income,median.income,white.percent,papers.total,papers.daily,ktype_use,k.seats,party.presence,party.comp,general.presence,general.comp,population,pop_density
620L500US36028,"Assembly District 28 (2016), New York",36028,2018,40.8,90.5,48.8,0.05,92055,70896,66.85,8723,671,SMD,1,1,1,1,1,129447,26789.52815
620L500US36029,"Assembly District 29 (2016), New York",36029,2018,37.6,83.8,25.8,0.11,80123,65214,6.57,13637,1049,SMD,1,0,0,0,1,132546,21173.48243
620L500US36003,"Assembly District 3 (2016), New York",36003,2018,38.2,88.2,24.8,0.22,92016,75208,82.81,58552,2252,SMD,1,1,1,1,1,128951,1723.690366
620L500US36030,"Assembly District 30 (2016), New York",36030,2018,39.3,82.4,33.2,0.15,74318,57931,63.51,10335,795,SMD,1,1,1,1,1,122111,25789.01795
620L500US36031,"Assembly District 31 (2016), New York",36031,2018,34.4,75.8,18.8,0.08,72879,56606,16.17,14235,1095,SMD,1,1,1,1,1,136234,9104.116546
620L500US36032,"Assembly District 32 (2016), New York",36032,2018,35.4,79,18.7,0.07,66423,53253,6.5,10647,819,SMD,1,0,0,0,1,135513,28801.91286
620L500US36033,"Assembly District 33 (2016), New York",36033,2018,40.1,86.3,25.2,0.03,87228,74077,13.16,15457,1189,SMD,1,1,1,1,1,130476,20508.64508
620L500US36034,"Assembly District 34 (2016), New York",36034,2018,37.3,71.7,23.2,0.29,66272,51113,46.59,4875,375,SMD,1,1,1,1,1,119011,59744.47791
620L500US36035,"Assembly District 35 (2016), New York",36035,2018,35.2,73,22.2,0.02,62939,48453,33.09,6955,535,SMD,1,1,1,1,1,123087,30988.67069
620L500US36036,"Assembly District 36 (2016), New York",36036,2018,35.2,85.8,48.2,0.26,83549,63119,69.61,6747,519,SMD,1,0,0,0,1,124018,32644.90655
620L500US36037,"Assembly District 37 (2016), New York",36037,2018,35.2,82.4,35.3,0.08,78603,55590,63.45,11544,888,SMD,1,0,0,0,1,130096,24226.4432
620L500US36038,"Assembly District 38 (2016), New York",36038,2018,35,75.9,21,0.11,74987,60935,52.52,7813,601,SMD,1,1,1,1,1,133822,30566.92554
620L500US36039,"Assembly District 39 (2016), New York",36039,2018,34.8,67.5,21,0,59069,45343,40.72,3874,298,SMD,1,0,0,1,1,122546,80252.78324
620L500US36004,"Assembly District 4 (2016), New York",36004,2018,38.6,93.6,42.7,0.18,119759,98163,80.21,48828,1878,SMD,1,1,1,1,1,130274,2809.627537
620L500US36040,"Assembly District 40 (2016), New York",36040,2018,42.3,74.4,23.5,0.22,61509,43176,20.92,6630,510,SMD,1,0,0,1,1,124158,37578.08717
620L500US36041,"Assembly District 41 (2016), New York",36041,2018,40.3,87.1,39,0.13,78941,60873,54.89,9720,3240,SMD,1,1,1,1,1,131849,38939.45659
620L500US36042,"Assembly District 42 (2016), New York",36042,2018,34.6,82.6,29.7,0.02,65399,49653,21.8,6102,2034,SMD,1,1,1,1,1,125505,57756.55775
620L500US36043,"Assembly District 43 (2016), New York",36043,2018,34.2,84.1,30.6,0,62918,45067,23.46,4374,1458,SMD,1,1,1,1,1,128922,65243.92713
620L500US36044,"Assembly District 44 (2016), New York",36044,2018,33.9,84.6,50.5,0.12,100519,69238,64.61,7254,2418,SMD,1,1,1,1,1,129420,43708.20669
620L500US36045,"Assembly District 45 (2016), New York",36045,2018,37.3,83.6,38.3,0.06,71311,46782,73.63,10422,3474,SMD,1,0,0,1,1,124587,35586.11825
620L500US36046,"Assembly District 46 (2016), New York",36046,2018,43.3,84.1,41.1,0.09,72813,47622,69.55,10800,3600,SMD,1,1,1,1,1,120134,25824.16165
620L500US36047,"Assembly District 47 (2016), New York",36047,2018,39.2,75.3,30.1,0.17,68566,50966,52.03,6768,2256,SMD,1,1,1,1,1,127847,53070.5687
620L500US36048,"Assembly District 48 (2016), New York",36048,2018,27.5,79.5,27.4,0.07,66849,40132,82.42,7128,2376,SMD,1,0,0,1,1,126106,47677.12665
620L500US36049,"Assembly District 49 (2016), New York",36049,2018,36,60.1,20.1,0.11,62571,44738,34.3,6318,2106,SMD,1,1,1,1,1,126478,57673.50661
620L500US36005,"Assembly District 5 (2016), New York",36005,2018,40.2,92.7,29.7,0.15,106157,92310,89.89,52546,2021,SMD,1,1,1,1,1,127191,3299.719815
620L500US36050,"Assembly District 50 (2016), New York",36050,2018,30.3,85.7,47.6,0.11,90682,62039,80.31,13212,4404,SMD,1,0,0,0,1,135979,36870.66161
620L500US36051,"Assembly District 51 (2016), New York",36051,2018,32.7,62,25.4,0.12,64546,43901,38.34,9324,3108,SMD,1,0,0,1,1,131203,30399.21223
620L500US36052,"Assembly District 52 (2016), New York",36052,2018,35.8,93.5,74,0.1,164802,112808,72.7,10818,3606,SMD,1,1,1,1,1,136197,43821.42857
620L500US36053,"Assembly District 53 (2016), New York",36053,2018,30.8,68.8,31.6,0.17,64644,45302,53.41,9108,3036,SMD,1,0,0,0,1,129037,46382.81812
620L500US36054,"Assembly District 54 (2016), New York",36054,2018,31.6,71.5,16.4,0.27,55514,41125,33.54,8010,2670,SMD,1,1,1,1,1,124853,43885.06151
620L500US36055,"Assembly District 55 (2016), New York",36055,2018,31.4,72.4,14.4,0.1,42717,28366,7.99,8190,2730,SMD,1,1,1,1,1,125780,48846.60194
620L500US36056,"Assembly District 56 (2016), New York",36056,2018,33.2,79.3,29.1,0.15,59972,39379,15.19,4950,1650,SMD,1,0,0,0,1,130393,57952.44444
620L500US36057,"Assembly District 57 (2016), New York",36057,2018,33.9,86.3,49,0.1,85992,60544,34.18,6732,2244,SMD,1,0,0,1,1,136477,55727.64394
620L500US36058,"Assembly District 58 (2016), New York",36058,2018,38.8,85,22.4,0,64945,51379,3.77,9378,3126,SMD,1,0,0,1,1,130863,39251.04979
620L500US36059,"Assembly District 59 (2016), New York",36059,2018,39.1,88.2,30.8,0.08,87451,70322,30.78,14634,4878,SMD,1,1,1,1,1,131225,12865.19608
620L500US36006,"Assembly District 6 (2016), New York",36006,2018,32.9,72.9,15.8,0.43,86061,71319,51.97,40118,1543,SMD,1,1,1,1,1,134130,6106.533121
620L500US36060,"Assembly District 60 (2016), New York",36060,2018,33.4,78.3,14.5,0.09,46514,32530,11.89,9972,3324,SMD,1,1,1,1,1,125475,24950.28833
620L500US36061,"Assembly District 61 (2016), New York",36061,2018,35.1,83.9,27.7,0.09,73890,56629,52.29,1038,1038,SMD,1,1,1,1,1,122605,15198.33891
620L500US36062,"Assembly District 62 (2016), New York",36062,2018,41.3,92.5,33.5,0.06,108735,89607,91.98,1636,1636,SMD,1,0,0,1,1,131045,7116.596068
620L500US36063,"Assembly District 63 (2016), New York",36063,2018,40.6,89.3,32.7,0.02,93686,72957,73.66,1231,1231,SMD,1,1,1,1,1,124955,5804.031771
620L500US36064,"Assembly District 64 (2016), New York",36064,2018,40.9,89.1,34.4,0.02,90442,73540,80.22,3711,2019,SMD,1,1,1,1,1,123241,11840.9877
620L500US36065,"Assembly District 65 (2016), New York",36065,2018,37.4,77.2,51,0.05,105659,61195,43.76,3864,0,SMD,1,0,0,1,1,134631,63988.11787
620L500US36066,"Assembly District 66 (2016), New York",36066,2018,34.6,97,81.8,0.07,207265,118562,80.82,3787,0,SMD,1,1,1,1,1,133771,66223.26733
620L500US36067,"Assembly District 67 (2016), New York",36067,2018,40.4,96.3,78.7,0,187618,111694,78.55,1652,0,SMD,1,0,0,1,1,130082,78789.82435
620L500US36068,"Assembly District 68 (2016), New York",36068,2018,34.4,76.2,35.8,0.1,74437,34899,34.46,2233,0,SMD,1,1,1,1,1,138654,50328.13067
620L500US36069,"Assembly District 69 (2016), New York",36069,2018,39.3,90.4,67.7,0.08,138867,79923,64.33,1561,0,SMD,1,1,1,1,1,131760,80685.85426
620L500US36007,"Assembly District 7 (2016), New York",36007,2018,41.6,91.6,35.4,0.13,110343,89893,88.54,75530,2905,SMD,1,1,1,1,1,125742,2199.478738
620L500US36070,"Assembly District 70 (2016), New York",36070,2018,34.3,80.3,39.4,0,69089,42493,22.76,2023,0,SMD,1,0,0,1,1,145004,82201.81406
620L500US36071,"Assembly District 71 (2016), New York",36071,2018,35,76.7,36.8,0.04,64416,43483,31.72,1981,0,SMD,1,0,0,1,1,143531,81830.67275
620L500US36072,"Assembly District 72 (2016), New York",36072,2018,34.7,67.2,26.9,0.04,53786,39132,33.63,1932,0,SMD,1,1,1,1,1,147285,74423.95149
620L500US36073,"Assembly District 73 (2016), New York",36073,2018,44.7,98,82.2,0,230437,125353,85.1,2310,0,SMD,1,1,1,1,1,127283,79502.18613
620L500US36074,"Assembly District 74 (2016), New York",36074,2018,35.7,90.3,64.9,0,112827,76667,63.76,1953,0,SMD,1,1,1,1,1,131162,93088.7154
620L500US36075,"Assembly District 75 (2016), New York",36075,2018,36.8,94.7,75.2,0.1,174901,102453,71.86,2968,0,SMD,1,0,0,1,1,135284,46989.92706
620L500US36076,"Assembly District 76 (2016), New York",36076,2018,37,97.2,79.7,0,168439,102553,80.49,1386,0,SMD,1,1,1,1,1,136542,123232.852
620L500US36077,"Assembly District 77 (2016), New York",36077,2018,30.5,65,13.9,0.09,39960,26748,9.59,1800,0,SMD,1,1,1,1,1,130378,78588.30621
620L500US36078,"Assembly District 78 (2016), New York",36078,2018,30.2,67.7,15.7,0.08,43927,31909,18.61,1704,0,SMD,1,1,1,1,1,131544,57093.75
620L500US36079,"Assembly District 79 (2016), New York",36079,2018,30.4,64.2,13.9,0.13,36770,23903,9.82,2334,0,SMD,1,1,1,1,1,135154,61883.69963
620L500US36008,"Assembly District 8 (2016), New York",36008,2018,44.5,95.4,45.7,0.24,135057,113109,91.35,53092,2042,SMD,1,1,1,1,1,127955,2158.266707
620L500US36080,"Assembly District 80 (2016), New York",36080,2018,35.3,75.4,23.6,0,59332,44268,31.4,2964,0,SMD,1,1,1,1,1,131516,41370.24221
620L500US36081,"Assembly District 81 (2016), New York",36081,2018,38.2,82,38.3,0.22,80522,57582,43.93,3432,0,SMD,1,1,1,1,1,127762,18874.57527
620L500US36082,"Assembly District 82 (2016), New York",36082,2018,42.2,83.5,25.1,0.08,72545,56971,42.16,6498,0,SMD,1,1,1,1,1,132960,12602.8436
620L500US36083,"Assembly District 83 (2016), New York",36083,2018,35.5,79.9,22.2,0.04,59963,44425,7.56,3402,0,SMD,1,1,1,1,1,133346,36764.81941
620L500US36084,"Assembly District 84 (2016), New York",36084,2018,30.1,60.6,11.2,0.05,36442,23267,12.03,3384,0,SMD,1,1,1,1,1,129984,33133.82615
620L500US36085,"Assembly District 85 (2016), New York",36085,2018,31.9,62.8,10.9,0,42523,29818,19.3,2880,0,SMD,1,1,1,1,1,129041,37349.05933
620L500US36086,"Assembly District 86 (2016), New York",36086,2018,29.8,64.6,13.2,0.06,37307,25521,11.12,1824,0,SMD,1,1,1,1,1,125933,78511.84539
620L500US36087,"Assembly District 87 (2016), New York",36087,2018,33.9,70.8,17.3,0.01,49079,36223,20.88,2766,0,SMD,1,1,1,1,1,129167,46213.59571
620L500US36088,"Assembly District 88 (2016), New York",36088,2018,40.4,91.8,60.2,0.04,191337,117470,73.76,22440,2244,SMD,1,0,0,1,1,135339,5194.956241
620L500US36089,"Assembly District 89 (2016), New York",36089,2018,36.7,81.9,27.5,0.29,71348,51561,34.97,10120,1012,SMD,1,0,0,0,1,133360,18649.13998
620L500US36009,"Assembly District 9 (2016), New York",36009,2018,42.7,93.8,36.9,0.15,121734,103602,88.74,83020,1570,SMD,1,1,1,1,1,128511,3611.78719
620L500US36090,"Assembly District 90 (2016), New York",36090,2018,39.9,84.9,34.9,0.18,88769,67770,61.77,14950,1495,SMD,1,1,1,1,1,134582,8827.943588
620L500US36091,"Assembly District 91 (2016), New York",36091,2018,39.2,82.1,45.1,0.08,139572,78068,68.85,18360,1836,SMD,1,0,0,1,1,132187,5838.64841
620L500US36092,"Assembly District 92 (2016), New York",36092,2018,42,91.3,58,0.13,157840,111913,71.72,30750,3075,SMD,1,0,0,1,1,135790,2351.912152
620L500US36093,"Assembly District 93 (2016), New York",36093,2018,40.8,91.4,60.4,0.26,199419,120334,79.01,26850,2685,SMD,1,1,1,1,1,135333,750.7239141
620L500US36094,"Assembly District 94 (2016), New York",36094,2018,44.1,93.1,44.2,0.33,127560,104516,88.8,16686,1185,SMD,1,1,1,1,1,134268,647.6396278
620L500US36095,"Assembly District 95 (2016), New York",36095,2018,42.2,87.8,41.7,0.3,118806,84243,67.21,18813,1638,SMD,1,1,1,1,1,127778,884.4298322
620L500US36096,"Assembly District 96 (2016), New York",36096,2018,41.6,88.9,43.5,0.06,120067,97357,66.55,2149,0,SMD,1,0,0,1,1,136384,1969.358728
620L500US36097,"Assembly District 97 (2016), New York",36097,2018,35.1,85.1,38.6,0.21,104911,76882,68.47,1859,0,SMD,1,1,1,1,1,136433,2960.335886
620L500US36098,"Assembly District 98 (2016), New York",36098,2018,29.5,88.4,30.4,0.66,94429,68563,87.37,28413,2794,SMD,1,1,1,1,1,137238,427.7085904
620L500US36099,"Assembly District 99 (2016), New York",36099,2018,39.1,93.5,36.5,0.79,106505,90426,80.76,39953,3967,SMD,1,1,1,1,1,134213,419.7094216
610U500US36001,"State Senate District 1 (2016), New York",36001,2018,43.7,92.2,35.6,1.45,110831,82902,87.42,26,1,SMD,1,1,1,1,1,319278,658.9273995
610U500US36010,"State Senate District 10 (2016), New York",36010,2018,34.8,77,20.2,0.09,72798,57926,15.84,13,1,SMD,1,0,0,1,1,350204,15883.70827
610U500US36011,"State Senate District 11 (2016), New York",36011,2018,42.8,86.3,38.5,0.08,92002,72536,47.27,13,1,SMD,1,1,1,1,1,329811,14265.18166
610U500US36012,"State Senate District 12 (2016), New York",36012,2018,35.2,81.4,38.3,0.11,77061,57494,60.44,13,1,SMD,1,0,0,1,1,327607,32555.59972
610U500US36013,"State Senate District 13 (2016), New York",36013,2018,35.1,70.2,20.9,0.16,64365,49160,46.18,13,1,SMD,1,1,1,1,1,311216,36124.89843
610U500US36014,"State Senate District 14 (2016), New York",36014,2018,38.2,83.7,28.4,0.26,78134,62837,15.84,13,1,SMD,1,0,0,0,1,338271,22999.11613
610U500US36015,"State Senate District 15 (2016), New York",36015,2018,39.8,85.3,33.2,0.07,87649,68440,70.41,13,1,SMD,1,1,1,1,1,329413,15450.1665
610U500US36016,"State Senate District 16 (2016), New York",36016,2018,40.9,79.4,32.8,0.17,68078,50983,30.22,13,1,SMD,1,0,0,1,1,323489,36334.83096
610U500US36017,"State Senate District 17 (2016), New York",36017,2018,31.6,76.5,32.1,0.07,67136,44116,68.5,18,6,SMD,1,1,1,1,1,321947,51005.54499
610U500US36018,"State Senate District 18 (2016), New York",36018,2018,31.4,71.9,27.4,0.18,63113,43095,44.88,18,6,SMD,1,0,0,1,1,327462,42934.57454
610U500US36019,"State Senate District 19 (2016), New York",36019,2018,36.7,81.6,23.5,0.08,63445,45188,22.22,18,6,SMD,1,1,1,1,1,332299,21840.22346
610U500US36002,"State Senate District 2 (2016), New York",36002,2018,42.2,94.1,43.3,0.19,129466,106227,86.95,26,1,SMD,1,1,1,1,1,314895,2518.877886
610U500US36020,"State Senate District 20 (2016), New York",36020,2018,33.6,75.9,27.7,0.02,64721,43239,22.07,18,6,SMD,1,0,0,1,1,321430,63025.4902
610U500US36021,"State Senate District 21 (2016), New York",36021,2018,35.9,85.4,38.1,0.07,87040,61866,26.25,18,6,SMD,1,0,0,1,1,335524,40250
610U500US36022,"State Senate District 22 (2016), New York",36022,2018,38.5,80,35,0.11,82707,60174,63.78,18,6,SMD,1,1,1,1,1,328950,30814.98829
610U500US36023,"State Senate District 23 (2016), New York",36023,2018,38.5,82.1,32.2,0.08,64483,44695,56.63,19,7,SMD,1,1,1,1,1,307366,19111.23547
610U500US36024,"State Senate District 24 (2016), New York",36024,2018,41.7,91.3,33,0.04,101911,82939,86.33,1,1,SMD,1,0,0,1,1,327828,7017.467249
610U500US36025,"State Senate District 25 (2016), New York",36025,2018,33.7,82.6,42,0.14,82774,52382,30.05,18,6,SMD,1,0,0,1,1,344634,44274.66598
610U500US36026,"State Senate District 26 (2016), New York",36026,2018,34.2,84.3,57.4,0.1,137542,76767,64.15,25,6,SMD,1,1,1,1,1,334085,52978.90898
610U500US36027,"State Senate District 27 (2016), New York",36027,2018,36.6,94.9,75.5,0.07,158812,99082,73.69,7,0,SMD,1,0,0,1,1,319898,69923.06011
610U500US36028,"State Senate District 28 (2016), New York",36028,2018,38.9,97.9,81.4,0,197396,114226,82.59,7,0,SMD,1,1,1,1,1,314957,103706.6184
610U500US36029,"State Senate District 29 (2016), New York",36029,2018,33.4,74.6,34.8,0.08,84997,39123,30.96,13,0,SMD,1,1,1,1,1,321711,46416.24585
610U500US36003,"State Senate District 3 (2016), New York",36003,2018,37.9,85.3,25.1,0.27,98723,81499,78.83,26,1,SMD,1,1,1,1,1,313665,2588.699894
610U500US36030,"State Senate District 30 (2016), New York",36030,2018,34.4,80.7,41.1,0.04,76506,40552,30.13,7,0,SMD,1,1,1,1,1,343682,95440.71091
610U500US36031,"State Senate District 31 (2016), New York",36031,2018,37.1,76.6,43.1,0.04,96044,53354,45.69,7,0,SMD,1,1,1,1,1,333376,69641.94694
610U500US36032,"State Senate District 32 (2016), New York",36032,2018,31.9,65.6,14.2,0.01,41656,29595,13.84,6,0,SMD,1,1,1,1,1,331898,61224.49733
610U500US36033,"State Senate District 33 (2016), New York",36033,2018,30.3,65.1,14.3,0.08,40015,27695,13.46,6,0,SMD,1,1,1,1,1,325452,65051.36918
610U500US36034,"State Senate District 34 (2016), New York",36034,2018,38,80.8,31.3,0.09,84826,62041,49.05,16,1,SMD,1,1,1,1,1,327244,13152.89389
610U500US36035,"State Senate District 35 (2016), New York",36035,2018,38.5,84.6,44.8,0.12,123405,75621,57.06,10,1,SMD,1,0,0,1,1,310721,5794.979392
610U500US36036,"State Senate District 36 (2016), New York",36036,2018,36.5,79.6,23.1,0.15,58664,43477,14.23,16,1,SMD,1,0,0,1,1,332984,34099.74398
610U500US36037,"State Senate District 37 (2016), New York",36037,2018,40.8,89.1,50.3,0.08,154821,94261,76.31,10,1,SMD,1,1,1,1,1,318510,2577.963756
610U500US36038,"State Senate District 38 (2016), New York",36038,2018,36.5,86.8,42.6,0.19,115695,86799,70.51,11,1,SMD,1,1,1,1,1,308062,2278.312317
610U500US36039,"State Senate District 39 (2016), New York",36039,2018,35.3,88.4,29.9,0.51,91526,74118,74.61,18,2,SMD,1,1,1,1,1,298067,656.7652548
610U500US36004,"State Senate District 4 (2016), New York",36004,2018,39.7,88.9,28.3,0.17,104499,88051,75.04,26,1,SMD,1,1,1,1,1,314677,3512.921844
610U500US36040,"State Senate District 40 (2016), New York",36040,2018,43.1,91.4,47.5,0.31,140968,102263,81.26,18,2,SMD,1,1,1,1,1,308529,753.7709436
610U500US36041,"State Senate District 41 (2016), New York",36041,2018,41.9,90.5,34.8,0.99,95836,74377,79.62,8,1,SMD,1,1,1,1,1,307860,361.3634763
610U500US36042,"State Senate District 42 (2016), New York",36042,2018,41,89.2,26.6,1.26,81337,61140,78.27,22,2,SMD,1,1,1,1,1,295427,126.4862597
610U500US36043,"State Senate District 43 (2016), New York",36043,2018,43.7,92.2,33,1.43,86467,67760,92.66,9,3,SMD,1,1,1,1,1,297092,174.9533749
610U500US36044,"State Senate District 44 (2016), New York",36044,2018,35.5,91.2,37.3,0.14,74459,54960,73.02,5,2,SMD,1,1,1,1,1,293603,2052.493236
610U500US36045,"State Senate District 45 (2016), New York",36045,2018,42.7,88.1,22.7,2.2,65684,51974,91.75,21,6,SMD,1,1,1,1,1,301323,44.09010844
610U500US36046,"State Senate District 46 (2016), New York",36046,2018,43.5,89.8,28,1.02,76438,58888,88.64,19,5,SMD,1,1,1,1,1,292927,154.2569466
610U500US36047,"State Senate District 47 (2016), New York",36047,2018,40.6,88.3,22.8,1.73,63661,48591,87.84,11,4,SMD,1,0,0,1,1,293736,88.22999344
610U500US36048,"State Senate District 48 (2016), New York",36048,2018,35.9,87.8,19.5,1.78,62437,49373,91.4,14,4,SMD,1,0,0,1,1,296253,91.93283215
610U500US36049,"State Senate District 49 (2016), New York",36049,2018,41.6,90.8,32.4,0.6,78275,61733,85.91,10,5,SMD,1,1,1,1,1,292215,77.68735396
610U500US36005,"State Senate District 5 (2016), New York",36005,2018,43.6,92.6,53.6,0.31,160568,114740,80.54,66,1,SMD,1,1,1,1,1,315798,2125.913011
610U500US36050,"State Senate District 50 (2016), New York",36050,2018,41.8,91.9,36.1,0.54,80285,62570,87.63,9,2,SMD,1,1,1,1,1,295251,460.00215
610U500US36051,"State Senate District 51 (2016), New York",36051,2018,42.8,89.9,25.6,2.63,64706,50781,94.69,30,8,SMD,1,1,1,1,1,288495,65.34811442
610U500US36052,"State Senate District 52 (2016), New York",36052,2018,41.3,89.9,25.9,1.05,64265,49449,89.53,14,2,SMD,1,0,0,1,1,286145,146.8255821
610U500US36053,"State Senate District 53 (2016), New York",36053,2018,36,88.6,29.2,1.42,64930,48274,77.75,15,3,SMD,1,1,1,1,1,288713,295.4359403
610U500US36054,"State Senate District 54 (2016), New York",36054,2018,42.7,90.7,27.9,2.38,70852,55508,92.04,27,5,SMD,1,1,1,1,1,294945,165.4803162
610U500US36055,"State Senate District 55 (2016), New York",36055,2018,40.9,92.2,44.6,0.31,84616,60489,81.59,15,3,SMD,1,1,1,1,1,295144,622.6889994
610U500US36056,"State Senate District 56 (2016), New York",36056,2018,38.3,87.8,28.6,0.42,61858,46318,71.5,12,1,SMD,1,1,1,1,1,289670,1354.496909
610U500US36057,"State Senate District 57 (2016), New York",36057,2018,41.6,88.3,20.2,2.44,56336,44312,93.44,12,4,SMD,1,1,1,1,1,285483,77.43428001
610U500US36058,"State Senate District 58 (2016), New York",36058,2018,38,90.2,28.6,2.23,65222,48878,88.94,12,4,SMD,1,1,1,1,1,294330,112.032887
610U500US36059,"State Senate District 59 (2016), New York",36059,2018,42.1,92.1,28.1,1.69,73981,61302,91.51,34,2,SMD,1,1,1,1,1,302849,190.4974273
610U500US36006,"State Senate District 6 (2016), New York",36006,2018,40.1,88,34.8,0.07,114980,93452,66.57,40,0,SMD,1,1,1,1,1,319390,6359.563538
610U500US36060,"State Senate District 60 (2016), New York",36060,2018,40.2,91.8,34.1,0.19,73223,55801,84.61,17,1,SMD,1,1,1,1,1,294514,1270.486429
610U500US36061,"State Senate District 61 (2016), New York",36061,2018,40.7,93.1,40.7,0.85,83400,62814,80.47,30,3,SMD,1,1,1,1,1,293844,400.3127912
610U500US36062,"State Senate District 62 (2016), New York",36062,2018,42.1,90.7,23.8,1.32,65415,51327,88.73,14,3,SMD,1,0,0,1,1,289697,294.4751538
610U500US36063,"State Senate District 63 (2016), New York",36063,2018,36.3,85.5,20.7,0.14,48483,36828,57.94,17,1,SMD,1,0,0,1,1,286383,4527.364993
610U500US36007,"State Senate District 7 (2016), New York",36007,2018,42.1,90.7,48,0.12,145947,104186,65.45,40,0,SMD,1,1,1,1,1,322258,5042.529887
